1.510891000000000040e-01 1.421728000000000158e-01 1.382586999999999844e-01 1.395618000000000136e-01 1.447789999999999910e-01 1.441767000000000187e-01 1.407646999999999926e-01 1.452794000000000030e-01 1.555142000000000191e-01 1.566141000000000061e-01 1.597295999999999994e-01 1.762818000000000163e-01 1.761829999999999785e-01 1.707655999999999896e-01 1.665512999999999855e-01 1.623370000000000091e-01 1.584232999999999891e-01 1.538075000000000137e-01 1.482922999999999880e-01 1.466816999999999982e-01 1.428723000000000076e-01
1.553661000000000070e-01 1.534575999999999996e-01 1.533564000000000038e-01 1.532556000000000196e-01 1.547618999999999800e-01 1.543605000000000116e-01 1.529543999999999904e-01 1.541592999999999991e-01 1.579763999999999891e-01 1.581790000000000140e-01 1.601908999999999972e-01 1.669302999999999759e-01 1.677340000000000220e-01 1.660240000000000049e-01 1.645153000000000032e-01 1.628060000000000063e-01 1.611966999999999983e-01 1.591854000000000047e-01 1.571757000000000015e-01 1.557686999999999822e-01 1.544622999999999968e-01
1.338406000000000040e-01 1.219155999999999990e-01 1.153943999999999942e-01 1.174013999999999891e-01 1.261297999999999864e-01 1.250255000000000116e-01 1.189050999999999997e-01 1.275330000000000075e-01 1.459923000000000193e-01 1.453878999999999866e-01 1.534120999999999957e-01 1.800968000000000013e-01 1.783876000000000073e-01 1.678502000000000050e-01 1.595213999999999799e-01 1.515949000000000046e-01 1.432682000000000122e-01 1.355437999999999921e-01 1.285222000000000031e-01 1.228053999999999951e-01 1.189945000000000030e-01
7.147920000000000662e-02 6.769970000000000154e-02 6.774969999999999604e-02 6.812100000000000100e-02 7.000850000000000128e-02 6.941589999999998872e-02 6.744769999999999932e-02 6.945559999999999234e-02 7.427519999999999956e-02 7.418460000000000332e-02 7.638339999999999019e-02 8.365329999999999988e-02 8.375349999999999462e-02 8.142359999999999876e-02 7.946530000000000260e-02 7.746689999999999132e-02 7.524770000000000070e-02 7.311890000000000056e-02 7.110059999999999991e-02 6.932340000000000724e-02 6.805819999999999925e-02
1.461966000000000099e-01 1.373765999999999876e-01 1.327590999999999910e-01 1.296467000000000036e-01 1.278396000000000254e-01 1.254301999999999917e-01 1.228201000000000015e-01 1.225182999999999967e-01 1.260305999999999926e-01 1.324538000000000104e-01 1.376724999999999755e-01 1.478092999999999768e-01 1.643693999999999988e-01 1.671808999999999934e-01 1.657765000000000211e-01 1.632674000000000070e-01 1.600555999999999923e-01 1.562418000000000140e-01 1.521266000000000007e-01 1.482119000000000075e-01 1.444980999999999904e-01
1.559474000000000138e-01 1.432227999999999835e-01 1.435220999999999858e-01 1.433205000000000173e-01 1.479351000000000138e-01 1.460281999999999969e-01 1.411104999999999998e-01 1.458251000000000130e-01 1.574643000000000015e-01 1.571638999999999953e-01 1.627825000000000244e-01 1.812452999999999981e-01 1.833507000000000053e-01 1.772342000000000084e-01 1.738195999999999908e-01 1.683040999999999843e-01 1.635875999999999997e-01 1.582689000000000179e-01 1.531506000000000256e-01 1.492363999999999913e-01 1.460242999999999958e-01
9.998909999999999743e-02 9.317939999999999556e-02 9.397920000000001273e-02 9.312789999999999957e-02 9.521229999999999971e-02 9.370910000000000351e-02 9.233190000000000841e-02 9.331649999999999667e-02 9.810019999999999851e-02 9.784969999999999779e-02 9.982619999999998994e-02 1.066290000000000016e-01 1.070315000000000016e-01 1.054263000000000006e-01 1.041220999999999952e-01 1.028176000000000090e-01 1.014128000000000113e-01 9.988729999999999831e-02 9.838189999999999436e-02 9.727769999999999473e-02 9.641439999999999733e-02
6.864750000000000019e-02 6.732010000000000771e-02 6.665469999999999728e-02 6.645310000000000106e-02 6.663480000000000791e-02 6.625140000000000196e-02 6.549510000000000054e-02 6.571710000000000051e-02 6.669569999999999665e-02 6.657440000000000579e-02 6.701819999999999999e-02 6.884420000000000817e-02 6.943889999999999785e-02 6.952930000000000221e-02 6.957950000000000246e-02 6.953900000000000359e-02 6.935719999999999386e-02 6.910489999999999688e-02 6.881220000000000392e-02 6.849940000000000195e-02 6.826740000000000586e-02
1.320869999999999822e-01 1.308620000000000061e-01 1.308620000000000061e-01 1.308610000000000051e-01 1.316789999999999905e-01 1.314740000000000075e-01 1.305559999999999776e-01 1.312689999999999968e-01 1.334170000000000078e-01 1.336199999999999888e-01 1.346439999999999859e-01 1.382249999999999868e-01 1.387319999999999942e-01 1.378110000000000168e-01 1.370929999999999926e-01 1.361739999999999895e-01 1.353540000000000021e-01 1.342310000000000170e-01 1.332079999999999931e-01 1.323910000000000087e-01 1.316760000000000153e-01
1.721525999999999890e-01 1.572166999999999870e-01 1.518979000000000024e-01 1.537049000000000054e-01 1.598266999999999882e-01 1.663493000000000055e-01 1.588209000000000148e-01 1.585194999999999799e-01 1.769856999999999958e-01 1.910343999999999931e-01 1.887230000000000019e-01 2.122069000000000039e-01 2.357866000000000128e-01 2.214280999999999888e-01 2.104850000000000054e-01 2.006483000000000017e-01 1.895120000000000138e-01 1.793760000000000077e-01 1.695419999999999983e-01 1.610131999999999952e-01 1.543915999999999900e-01
